Tournament,Date,Surface,Round,player_0,player_0_rank,player_0_odd,player_1,player_1_rank,player_1_odd,outcome,player_0_match_win_percent,player_1_match_win_percent,player_0_games_win_percent,player_1_games_win_percent,player_0_5_set_match_win_percent,player_1_5_set_match_win_percent,player_0_close_sets_percent,player_1_close_sets_percent,player_0_match_win_percent_hard,player_1_match_win_percent_hard,player_0_games_win_percent_hard,player_1_games_win_percent_hard,player_0_5_set_match_win_percent_hard,player_1_5_set_match_win_percent_hard,player_0_close_sets_percent_hard,player_1_close_sets_percent_hard,player_0_match_win_percent_52,player_1_match_win_percent_52,player_0_games_win_percent_52,player_1_games_win_percent_52,player_0_5_set_match_win_percent_52,player_1_5_set_match_win_percent_52,player_0_close_sets_percent_52,player_1_close_sets_percent_52,player_0_match_win_percent_hard_60,player_1_match_win_percent_hard_60,player_0_games_win_percent_hard_60,player_1_games_win_percent_hard_60,player_0_5_set_match_win_percent_hard_60,player_1_5_set_match_win_percent_hard_60,player_0_close_sets_percent_hard_60,player_1_close_sets_percent_hard_60,player_0_match_win_percent_hh,player_1_match_win_percent_hh,player_0_games_win_percent_hh,player_1_games_win_percent_hh,player_0_match_win_percent_hard_hh,player_1_match_win_percent_hard_hh,player_0_games_win_percent_hard_hh,player_1_games_win_percent_hard_hh,diff_rank,diff_match_win_percent,diff_games_win_percent,diff_5_set_match_win_percent,diff_close_sets_percent,diff_match_win_percent_hard,diff_games_win_percent_hard,diff_5_set_match_win_percent_hard,diff_close_sets_percent_hard,diff_match_win_percent_52,diff_games_win_percent_52,diff_5_set_match_win_percent_52,diff_close_sets_percent_52,diff_match_win_percent_hard_60,diff_games_win_percent_hard_60,diff_5_set_match_win_percent_hard_60,diff_close_sets_percent_hard_60,diff_match_win_percent_hh,diff_games_win_percent_hh,diff_match_win_percent_hard_hh,diff_games_win_percent_hard_hh
US Open,2011/09/04,Hard,3rd Round,Nadal R.,2,1.06,Nalbandian D.,76,10,0,0.8560606061,0.6958041958,0.5973206036,0.545728781,0.9,0.7285714286,0.6215498938,0.5631262525,0.7822878229,0.6729559748,0.5701754386,0.5415067179,0.8412698413,0.7435897436,0.5963791267,0.5657657658,0.8395061728,0.6129032258,0.5917159763,0.516644474,0.9166666667,0.7142857143,0.6254295533,0.4672897196,0.7962962963,0.7058823529,0.5715350224,0.5452322738,0.9166666667,0.8333333333,0.6021505376,0.5263157895,0.5,0.5,0.4659090909,0.5340909091,0.5,0.5,0.4659090909,0.5340909091,-74,0.1602564103,0.05159182261,0.1714285714,0.05842364134,0.109331848,0.02866872075,0.09768009768,0.03061336096,0.226602947,0.0750715023,0.2023809524,0.1581398336,0.09041394336,0.02630274852,0.08333333333,0.07583474816,0,-0.06818181818,0,-0.06818181818
US Open,2011/09/04,Hard,3rd Round,Kunitsyn I.,62,2.5,Muller G.,68,1.5,1,0.3945945946,0.4260869565,0.4647951098,0.4754311747,0.2916666667,0.4666666667,0.4013266998,0.4395061728,0.3693693694,0.5,0.4520754717,0.4929985514,0.3846153846,0.6,0.3927576602,0.4770992366,0.4375,0.5714285714,0.4766009852,0.4942263279,0.5714285714,0.6666666667,0.4181818182,0.5555555556,0.4166666667,0.5714285714,0.4673202614,0.5023474178,0.75,0.75,0.45,0.6,1,0,0.5,0.5,1,0,0.5,0.5,-6,-0.03149236193,-0.01063606494,-0.175,-0.03817947301,-0.1306306306,-0.04092307973,-0.2153846154,-0.08434157647,-0.1339285714,-0.01762534272,-0.09523809524,-0.1373737374,-0.1547619048,-0.0350271564,0,-0.15,1,0,1,0
US Open,2011/09/04,Hard,3rd Round,Ferrer D.,5,1.12,Mayer F.,27,6,0,0.6725663717,0.4978354978,0.5529177238,0.4977924945,0.7065217391,0.4864864865,0.5597402597,0.4471968709,0.6380090498,0.4745762712,0.5447287244,0.4937591777,0.7021276596,0.4761904762,0.5561426684,0.4116161616,0.7368421053,0.593220339,0.5757412399,0.5140388769,0.7777777778,0.625,0.5909090909,0.4715025907,0.7,0.55,0.5573899371,0.5159090909,0.8333333333,0.6,0.5862068966,0.4461538462,1,0,0.6774193548,0.3225806452,1,0,0.6774193548,0.3225806452,-22,0.1747308738,0.05512522933,0.2200352526,0.1125433888,0.1634327786,0.05096954669,0.2259371834,0.1445265068,0.1436217663,0.061702363,0.1527777778,0.1194065002,0.15,0.0414808462,0.2333333333,0.1400530504,1,0.3548387097,1,0.3548387097
US Open,2011/09/04,Hard,3rd Round,Simon G.,12,3.5,Del Potro J.M.,18,1.28,0,0.6081871345,0.6978723404,0.5200934579,0.5536762168,0.6153846154,0.7222222222,0.5185840708,0.5633456335,0.6174863388,0.7058823529,0.5234546252,0.5542041248,0.6538461538,0.8064516129,0.5257903494,0.5719769674,0.6811594203,0.7307692308,0.5379818594,0.5681444992,0.6666666667,0.7272727273,0.5497835498,0.5674157303,0.6730769231,0.6857142857,0.5365103766,0.5530799476,0.7142857143,0.75,0.5470588235,0.5309734513,0.3333333333,0.6666666667,0.4677419355,0.5322580645,0.3333333333,0.6666666667,0.4677419355,0.5322580645,-6,-0.08968520592,-0.03358275883,-0.1068376068,-0.04476156266,-0.08839601414,-0.03074949964,-0.1526054591,-0.04618661795,-0.04960981048,-0.03016263977,-0.06060606061,-0.01763218055,-0.01263736264,-0.01656957094,-0.03571428571,0.0160853722,-0.3333333333,-0.06451612903,-0.3333333333,-0.06451612903
US Open,2011/09/04,Hard,3rd Round,Roddick A.,21,1.36,Benneteau J.,81,3,0,0.7604938272,0.4736842105,0.5593236173,0.4867429528,0.75,0.4418604651,0.6211798152,0.4686503719,0.7661016949,0.4871794872,0.5629816636,0.4847995695,0.7636363636,0.4117647059,0.6281407035,0.4462151394,0.6595744681,0.5,0.5466549296,0.5045977011,0.7777777778,0.6666666667,0.5471698113,0.4736842105,0.68,0.5909090909,0.5504885993,0.5278276481,0.75,1,0.5843373494,0.5416666667,0.6666666667,0.3333333333,0.6097560976,0.3902439024,0.6666666667,0.3333333333,0.6097560976,0.3902439024,-60,0.2868096166,0.07258066451,0.3081395349,0.1525294433,0.2789222077,0.07818209402,0.3518716578,0.1819255641,0.1595744681,0.04205722843,0.1111111111,0.07348560079,0.08909090909,0.02266095123,-0.25,0.04267068273,0.3333333333,0.2195121951,0.3333333333,0.2195121951
US Open,2011/09/04,Hard,3rd Round,Chela J.I.,24,1.9,Young D.,84,1.8,1,0.5221843003,0.3125,0.506701672,0.4468636599,0.5106382979,0.25,0.4912641316,0.3676470588,0.5130434783,0.3174603175,0.5062818336,0.4461235217,0.56,0.3076923077,0.4911392405,0.3674418605,0.5833333333,0.5,0.5289795918,0.4948453608,0.6666666667,0.5,0.5185185185,0.4625,0.45,0.4782608696,0.4990215264,0.4871794872,0.5,0.5,0.4558823529,0.4285714286,1,0,0.6071428571,0.3928571429,1,0,0.6071428571,0.3928571429,-60,0.2096843003,0.05983801204,0.2606382979,0.1236170727,0.1955831608,0.06015831193,0.2523076923,0.12369738,0.08333333333,0.03413423101,0.1666666667,0.05601851852,-0.02826086957,0.01184203924,0,0.02731092437,1,0.2142857143,1,0.2142857143
US Open,2011/09/04,Hard,3rd Round,Isner J.,22,1.12,Bogomolov A.,44,6,0,0.5967741935,0.4893617021,0.508644222,0.4869337979,0.5625,0.5555555556,0.5932475884,0.4402515723,0.6293706294,0.4848484848,0.513678554,0.48625,0.6363636364,0.6,0.5983086681,0.4587155963,0.6140350877,0.6,0.5164634146,0.5234270415,0.5555555556,0.6666666667,0.6031746032,0.4901960784,0.6538461538,0.6,0.5259608901,0.5220125786,0.75,1,0.6162790698,0.515625,1,0,0.5909090909,0.4090909091,1,0,0.5909090909,0.4090909091,-22,0.1074124914,0.02171042411,0.006944444444,0.1529960161,0.1445221445,0.02742855398,0.03636363636,0.1395930717,0.01403508772,-0.006963626865,-0.1111111111,0.1129785247,0.05384615385,0.003948311471,-0.25,0.1006540698,1,0.1818181818,1,0.1818181818
US Open,2011/09/05,Hard,3rd Round,Murray A.,4,1.08,Lopez F.,26,8,0,0.7299465241,0.4984802432,0.5592679293,0.4941016334,0.75,0.5483870968,0.5750382848,0.499549955,0.7510548523,0.486631016,0.5611139763,0.4928557054,0.7391304348,0.5806451613,0.5803237858,0.507223114,0.7457627119,0.5185185185,0.5715254237,0.4986394558,0.85,0.6363636364,0.5529953917,0.5054347826,0.7291666667,0.4242424242,0.5676141258,0.4795918367,0.8181818182,0.7142857143,0.5722891566,0.4601769912,1,0,0.5982905983,0.4017094017,1,0,0.5982905983,0.4017094017,-22,0.2314662809,0.06516629595,0.2016129032,0.07548832984,0.2644238363,0.0682582709,0.1584852735,0.07310067184,0.2272441933,0.07288596795,0.2136363636,0.0475606091,0.3049242424,0.08802228902,0.1038961039,0.1121121655,1,0.1965811966,1,0.1965811966
US Open,2011/09/05,Hard,4th Round,Tipsarevic J.,20,1.38,Ferrero J.C.,105,2.87,0,0.5236220472,0.6194968553,0.5054282268,0.5266352825,0.5625,0.6166666667,0.4976689977,0.54283054,0.5367647059,0.520661157,0.5154373928,0.5013029316,0.5714285714,0.5384615385,0.52,0.4843373494,0.6607142857,0.6666666667,0.5523300229,0.5262054507,0.7142857143,1,0.543956044,0.6034482759,0.641509434,0.5714285714,0.548513302,0.5230125523,0.7142857143,0.8,0.5549132948,0.6129032258,0,1,0.4320987654,0.5679012346,0,1,0.4320987654,0.5679012346,-85,-0.0958748081,-0.02120705568,-0.05416666667,-0.04516154237,0.01610354886,0.0141344612,0.03296703297,0.0356626506,-0.005952380952,0.02612457218,-0.2857142857,-0.05949223191,0.07008086253,0.02550074973,-0.08571428571,-0.05798993101,-1,-0.1358024691,-1,-0.1358024691
US Open,2011/09/05,Hard,4th Round,Djokovic N.,1,1.02,Dolgopolov O.,23,19,0,0.7920560748,0.5473684211,0.5777182943,0.5048979592,0.8292682927,0.6666666667,0.6006535948,0.5046728972,0.7984790875,0.5652173913,0.5793552387,0.5024752475,0.828125,0.7777777778,0.6085059978,0.5192307692,0.9102564103,0.59375,0.6302660754,0.5166771554,0.9130434783,0.75,0.625,0.5138888889,0.875,0.5952380952,0.6215277778,0.5080789946,0.9333333333,0.7777777778,0.6171171171,0.5277777778,0,0,0,0,0,0,0,0,-22,0.2446876537,0.07282033508,0.162601626,0.09598069757,0.2332616961,0.07687999116,0.05034722222,0.08927522859,0.3165064103,0.1135889199,0.1630434783,0.1111111111,0.2797619048,0.1134487832,0.1555555556,0.08933933934,0,0,0,0
US Open,2011/09/05,Hard,4th Round,Fish M.,8,1.9,Tsonga J.W.,11,1.8,1,0.6105263158,0.685840708,0.5266222962,0.5406024885,0.6037735849,0.7619047619,0.5369406868,0.5845771144,0.631840796,0.698630137,0.5345649583,0.5442317641,0.65625,0.7714285714,0.5562218891,0.5866141732,0.7115384615,0.6724137931,0.5525502318,0.5465717982,0.6923076923,0.8,0.543956044,0.5931372549,0.7818181818,0.6857142857,0.5707865169,0.5446527012,0.7777777778,0.8333333333,0.5792349727,0.5982905983,0,0,0,0,0,0,0,0,-3,-0.07531439218,-0.01398019237,-0.158131177,-0.04763642764,-0.06678934097,-0.009666805814,-0.1151785714,-0.03039228417,0.03912466844,0.00597843365,-0.1076923077,-0.04918121095,0.0961038961,0.02613381564,-0.05555555556,-0.01905562561,0,0,0,0
US Open,2011/09/06,Hard,4th Round,Federer R.,3,1.02,Monaco J.,36,17,0,0.8714011516,0.5548387097,0.5955235811,0.5147413562,0.90625,0.4146341463,0.6409861325,0.5009881423,0.872611465,0.4672897196,0.5983413789,0.4900735294,0.9278350515,0.4583333333,0.650528169,0.4444444444,0.8227848101,0.5217391304,0.5889287545,0.5136323659,0.8333333333,0.5,0.6070175439,0.5133333333,0.8550724638,0.5185185185,0.5940594059,0.5153733529,0.8666666667,0.6,0.6202531646,0.4945054945,1,0,0.54,0.46,1,0,0.54,0.46,-33,0.316562442,0.08078222493,0.4916158537,0.1399979902,0.4053217453,0.1082678495,0.4695017182,0.2060837246,0.3010456797,0.07529638861,0.3333333333,0.09368421053,0.3365539452,0.07868605309,0.2666666667,0.1257476701,1,0.08,1,0.08
US Open,2011/09/08,Hard,4th Round,Ferrer D.,5,1.53,Roddick A.,21,2.5,1,0.6732891832,0.7610837438,0.5532357195,0.5595304639,0.7096774194,0.7525773196,0.5598705502,0.6211048159,0.6396396396,0.7668918919,0.5454053078,0.5632609846,0.7083333333,0.7678571429,0.5564304462,0.628,0.7466666667,0.6666666667,0.5795328142,0.5488850772,0.8235294118,0.8,0.5907335907,0.5487804878,0.7058823529,0.6862745098,0.56,0.5524642289,0.8461538462,0.7777777778,0.5865921788,0.5847953216,0.5,0.5,0.5266666667,0.4733333333,0.5,0.5,0.5266666667,0.4733333333,-16,-0.08779456062,-0.006294744496,-0.04289990023,-0.0612342657,-0.1272522523,-0.01785567683,-0.05952380952,-0.07156955381,0.08,0.03064773705,0.02352941176,0.04195310293,0.01960784314,0.007535771065,0.06837606838,0.001796857134,0,0.05333333333,0,0.05333333333
US Open,2011/09/08,Hard,4th Round,Murray A.,4,1.06,Young D.,84,10,0,0.7306666667,0.3209876543,0.5596943649,0.4494897959,0.752688172,0.2941176471,0.5751334859,0.3718411552,0.7521008403,0.328125,0.5617939062,0.4494526722,0.7446808511,0.3571428571,0.5804455446,0.3727272727,0.75,0.52,0.574,0.5008156607,0.8571428571,0.6,0.5540540541,0.4705882353,0.7346938776,0.5,0.5708263069,0.4939341421,0.8333333333,0.6,0.5730994152,0.4390243902,0,1,0.4090909091,0.5909090909,0,1,0.4090909091,0.5909090909,-80,0.4096790123,0.1102045689,0.458570525,0.2032923307,0.4239758403,0.1123412339,0.3875379939,0.2077182718,0.23,0.07318433931,0.2571428571,0.08346581876,0.2346938776,0.0768921648,0.2333333333,0.134075025,-1,-0.1818181818,-1,-0.1818181818
US Open,2011/09/08,Hard,4th Round,Nadal R.,2,1.05,Muller G.,68,11,0,0.8563327032,0.4310344828,0.5973886329,0.4770967742,0.9006622517,0.4838709677,0.6214928534,0.4414634146,0.7830882353,0.5066666667,0.57043504,0.4952335558,0.84375,0.619047619,0.5963983051,0.4794007491,0.8375,0.6,0.59111333,0.5043478261,0.9130434783,0.7142857143,0.6258741259,0.5593220339,0.8,0.6,0.5727802038,0.5121412804,0.9230769231,0.8,0.6020942408,0.6,0.6666666667,0.3333333333,0.5764705882,0.4235294118,0.6666666667,0.3333333333,0.5764705882,0.4235294118,-66,0.4252982205,0.1202918587,0.4167912839,0.1800294387,0.2764215686,0.07520148419,0.224702381,0.116997556,0.2375,0.08676550392,0.198757764,0.06655209198,0.2,0.06063892343,0.1230769231,0.002094240838,0.3333333333,0.1529411765,0.3333333333,0.1529411765
US Open,2011/09/08,Hard,4th Round,Simon G.,12,1.8,Isner J.,22,2,1,0.6093294461,0.5989304813,0.520223152,0.5090448625,0.6226415094,0.5757575758,0.5189427313,0.5933014354,0.6195652174,0.6319444444,0.5236647851,0.5141749455,0.6666666667,0.652173913,0.5264026403,0.5983263598,0.6956521739,0.6315789474,0.541011236,0.5193607867,0.75,0.6666666667,0.5627705628,0.6084656085,0.679245283,0.6603773585,0.536802974,0.5270448549,0.75,0.7777777778,0.5485714286,0.615819209,0,0,0,0,0,0,0,0,-10,0.01039896478,0.0111782895,0.04688393368,-0.07435870413,-0.01237922705,0.009489839582,0.01449275362,-0.07192371957,0.06407322654,0.02165044923,0.08333333333,-0.0456950457,0.01886792453,0.009758119096,-0.02777777778,-0.06724778047,0,0,0,0
US Open,2011/09/09,Hard,Quarterfinals,Federer R.,3,1.36,Tsonga J.W.,11,3.25,0,0.8716475096,0.6872246696,0.5959222174,0.5405975966,0.9067357513,0.765625,0.6408811475,0.585908529,0.873015873,0.7006802721,0.5990123457,0.5441777324,0.9285714286,0.7777777778,0.6503067485,0.5886939571,0.8205128205,0.6779661017,0.5914091147,0.5463659148,0.8260869565,0.8125,0.6071428571,0.5980861244,0.8571428571,0.6944444444,0.5974343311,0.5444096134,0.875,0.8571428571,0.6198347107,0.606557377,0.5714285714,0.4285714286,0.5634517766,0.4365482234,0.5714285714,0.4285714286,0.5634517766,0.4365482234,-8,0.18442284,0.05532462076,0.1411107513,0.05497261849,0.1723356009,0.0548346133,0.1507936508,0.06161279135,0.1425467188,0.04504319993,0.01358695652,0.009056732741,0.1626984127,0.05302471772,0.01785714286,0.01327733369,0.1428571429,0.1269035533,0.1428571429,0.1269035533
US Open,2011/09/09,Hard,Quarterfinals,Murray A.,4,1.14,Isner J.,22,5.5,0,0.7313829787,0.6010638298,0.5600592655,0.5089670014,0.7553191489,0.5882352941,0.5752279635,0.5933544304,0.7531380753,0.6344827586,0.5623721881,0.514011976,0.75,0.6666666667,0.5805658057,0.5983436853,0.7540983607,0.6379310345,0.5760157274,0.5188059701,0.8636363636,0.7,0.5550660793,0.6082474227,0.74,0.6666666667,0.5734323432,0.5262148338,0.8461538462,0.8,0.5738636364,0.6153846154,1,0,0.6333333333,0.3666666667,1,0,0.6333333333,0.3666666667,-18,0.1303191489,0.0510922641,0.1670838548,-0.01812646685,0.1186553167,0.04836021209,0.08333333333,-0.01777787964,0.1161673262,0.05720975724,0.1636363636,-0.05318134339,0.07333333333,0.04721750947,0.04615384615,-0.04152097902,1,0.2666666667,1,0.2666666667
US Open,2011/09/09,Hard,Quarterfinals,Nadal R.,2,1.22,Roddick A.,21,4.33,0,0.8566037736,0.7616707617,0.5975628449,0.5595580726,0.9013157895,0.7551020408,0.621436114,0.6210303458,0.7838827839,0.7676767677,0.5708812261,0.5632819702,0.8461538462,0.7719298246,0.5964172813,0.6278606965,0.8395061728,0.6734693878,0.5923190547,0.5494596841,0.9166666667,0.8181818182,0.6254295533,0.550295858,0.8035714286,0.6923076923,0.57489301,0.5528957529,0.9285714286,0.8,0.6020408163,0.5852272727,0.6666666667,0.3333333333,0.5103448276,0.4896551724,0.6666666667,0.3333333333,0.5103448276,0.4896551724,-19,0.09493301191,0.03800477228,0.1462137487,0.0004057682434,0.01620601621,0.007599255818,0.07422402159,-0.03144341517,0.1660367851,0.04285937053,0.09848484848,0.07513369528,0.1112637363,0.02199725709,0.1285714286,0.0168135436,0.3333333333,0.02068965517,0.3333333333,0.02068965517
US Open,2011/09/10,Hard,Semifinals,Djokovic N.,1,1.53,Federer R.,3,2.5,0,0.7925407925,0.8718929254,0.5778186838,0.5960173787,0.8306451613,0.9072164948,0.6006514658,0.640776699,0.7992424242,0.8734177215,0.5795156563,0.5991633858,0.8307692308,0.9292929293,0.6084598698,0.65008726,0.9090909091,0.8227848101,0.6282987086,0.5921528136,0.9090909091,0.8333333333,0.6254545455,0.6070175439,0.8769230769,0.8591549296,0.6213460231,0.5981981982,0.9375,0.8823529412,0.6167400881,0.6194331984,0.4,0.6,0.4786184211,0.5213815789,0.4,0.6,0.4786184211,0.5213815789,-2,-0.07935213289,-0.01819869486,-0.07657133356,-0.04012523323,-0.07417529728,-0.01964772949,-0.09852369852,-0.04162739019,0.08630609896,0.03614589496,0.07575757576,0.01843700159,0.01776814735,0.02314782492,0.05514705882,-0.002693110275,-0.2,-0.04276315789,-0.2,-0.04276315789
US Open,2011/09/10,Hard,Semifinals,Nadal R.,2,1.4,Murray A.,4,2.87,0,0.856873823,0.7320954907,0.5978427173,0.559886232,0.9019607843,0.7578947368,0.6213796735,0.575321726,0.7846715328,0.7541666667,0.5715124816,0.5620771313,0.8484848485,0.7551020408,0.5964360587,0.5806845966,0.8395061728,0.7580645161,0.5938735178,0.574522293,0.9166666667,0.8695652174,0.6254295533,0.5560344828,0.8070175439,0.7450980392,0.5778401122,0.571656051,0.9333333333,0.8571428571,0.6019900498,0.5745856354,0.8,0.2,0.5568720379,0.4431279621,0.8,0.2,0.5568720379,0.4431279621,-2,0.1247783323,0.0379564853,0.1440660475,0.04605794755,0.03050486618,0.009435350386,0.09338280767,0.01575146212,0.08144165671,0.01935122479,0.04710144928,0.06939507051,0.06191950464,0.006184061247,0.07619047619,0.02740441439,0.6,0.1137440758,0.6,0.1137440758
US Open,2011/09/12,Hard,The Final,Djokovic N.,1,1.57,Nadal R.,2,2.37,0,0.7930232558,0.8571428571,0.5777228176,0.5978484779,0.832,0.9025974026,0.6012987013,0.6213235294,0.8,0.7854545455,0.5793420046,0.5716581446,0.8333333333,0.8507462687,0.6094929881,0.5964546403,0.9210526316,0.8375,0.6326061998,0.593373494,0.9523809524,0.9130434783,0.6296296296,0.6223776224,0.8787878788,0.8103448276,0.6191726855,0.5783709788,0.9411764706,0.9375,0.6206896552,0.6019417476,0.5,0.5,0.5043327556,0.4956672444,0.5,0.5,0.5043327556,0.4956672444,-1,-0.06411960133,-0.02012566029,-0.0705974026,-0.02002482811,0.01454545455,0.00768385996,-0.01741293532,0.01303834788,0.08355263158,0.03923270579,0.03933747412,0.007252007252,0.0684430512,0.04080170671,0.003676470588,0.0187479076,0,0.008665511265,0,0.008665511265
US Open,2012/08/27,Hard,1st Round,Nishikori K.,18,1.04,Andreozzi G.,222,13,0,0.5538461538,0,0.4968374447,0,0.5909090909,0,0.4400921659,0,0.5555555556,0,0.4880733945,0,0.6923076923,0,0.4324324324,0,0.6458333333,0,0.5141903172,0,0.75,0,0.49375,0,0.6216216216,0,0.4956043956,0,0.8,0,0.4545454545,0,0,0,0,0,0,0,0,0,-204,0.5538461538,0.4968374447,0.5909090909,0.4400921659,0.5555555556,0.4880733945,0.6923076923,0.4324324324,0.6458333333,0.5141903172,0.75,0.49375,0.6216216216,0.4956043956,0.8,0.4545454545,0,0,0,0
US Open,2012/08/27,Hard,1st Round,Granollers M.,24,1.14,Kudla D.,161,5.5,0,0.472361809,0.3846153846,0.4872370839,0.4647887324,0.4375,0,0.4417549168,0.512195122,0.4714285714,0.25,0.4800225098,0.4351851852,0.5,0,0.4327731092,0.4230769231,0.5306122449,0.2857142857,0.492776886,0.4444444444,0.6666666667,0,0.4606060606,0.4782608696,0.5769230769,0.25,0.5085007728,0.4351851852,0.75,0,0.476744186,0.4230769231,0,0,0,0,0,0,0,0,-137,0.08774642443,0.02244835153,0.4375,-0.07044020516,0.2214285714,0.04483732466,0.5,0.009696186167,0.2448979592,0.04833244159,0.6666666667,-0.01765480896,0.3269230769,0.07331558761,0.75,0.05366726297,0,0,0,0
US Open,2012/08/27,Hard,1st Round,Reynolds B.,151,1.72,Smyczek T.,179,2,1,0.2808988764,0.2727272727,0.4427061311,0.4555555556,0.2631578947,0,0.3704918033,0.4285714286,0.2878787879,0.2941176471,0.448630137,0.4677419355,0.25,0,0.3873873874,0.4905660377,0.3636363636,0.2857142857,0.4453125,0.4666666667,0,0,0.3142857143,0.4285714286,0.3333333333,0.1666666667,0.4357142857,0.4567901235,0,0,0.25,0.5555555556,0,0,0,0,0,0,0,0,-28,0.008171603677,-0.01284942448,0.2631578947,-0.05807962529,-0.00623885918,-0.0191117985,0.25,-0.1031786503,0.07792207792,-0.02135416667,0,-0.1142857143,0.1666666667,-0.02107583774,0,-0.3055555556,0,0,0,0
US Open,2012/08/27,Hard,1st Round,Lacko L.,54,3,Blake J.,114,1.36,1,0.3947368421,0.6226415094,0.4662947466,0.5314590301,0.35,0.5797101449,0.4589552239,0.5579536371,0.44,0.6532846715,0.4726735598,0.5390296886,0.3,0.6739130435,0.4764705882,0.5623632385,0.4583333333,0.3636363636,0.4682170543,0.4724137931,0.5,0.25,0.3977272727,0.4189189189,0.5333333333,0.4838709677,0.4807197943,0.5104166667,0.5,0.5,0.4150943396,0.5154639175,0,0,0,0,0,0,0,0,-60,-0.2279046673,-0.06516428347,-0.2297101449,-0.09899841321,-0.2132846715,-0.06635612881,-0.3739130435,-0.08589265028,0.0946969697,-0.00419673884,0.25,-0.02119164619,0.04946236559,-0.02969687232,0,-0.1003695779,0,0,0,0
US Open,2012/08/27,Hard,1st Round,Dodig I.,118,1.22,Moriya H.,231,4,0,0.4782608696,0,0.4807174888,0,0.2727272727,0,0.4395973154,0,0.5094339623,0,0.4850803366,0,0.4,0,0.4674556213,0,0.3513513514,0,0.4578833693,0,0,0,0.4188034188,0,0.4285714286,0,0.4644412192,0,0,0,0.4418604651,0,0,0,0,0,0,0,0,0,-113,0.4782608696,0.4807174888,0.2727272727,0.4395973154,0.5094339623,0.4850803366,0.4,0.4674556213,0.3513513514,0.4578833693,0,0.4188034188,0.4285714286,0.4644412192,0,0.4418604651,0,0,0,0
US Open,2012/08/27,Hard,1st Round,Murray A.,4,1.01,Bogomolov A.,73,26,0,0.7374429224,0.4456521739,0.5623471883,0.4826820604,0.7589285714,0.4615384615,0.5767230169,0.4503311258,0.7615658363,0.4714285714,0.5659991229,0.489237929,0.7454545455,0.5,0.5823714586,0.482300885,0.7878787879,0.4255319149,0.5808139535,0.4839797639,0.8181818182,0.5,0.5909090909,0.4705882353,0.8235294118,0.5,0.5931208054,0.4995931652,0.8181818182,0.6,0.5942857143,0.50625,0.6666666667,0.3333333333,0.5740740741,0.4259259259,0.6666666667,0.3333333333,0.5740740741,0.4259259259,-69,0.2917907485,0.07966512787,0.2973901099,0.1263918911,0.2901372649,0.07676119391,0.2454545455,0.1000705736,0.362346873,0.09683418958,0.3181818182,0.1203208556,0.3235294118,0.09352764019,0.2181818182,0.08803571429,0.3333333333,0.1481481481,0.3333333333,0.1481481481
US Open,2012/08/27,Hard,1st Round,Davydenko N.,47,1.36,Pella G.,152,3,0,0.6725838264,0,0.5554645927,0,0.7173913043,0,0.5601173021,0,0.6534296029,0,0.5520395921,0,0.76,0,0.5510204082,0,0.5238095238,0,0.5099206349,0,0.3333333333,0,0.4782608696,0,0.5675675676,0,0.5267538644,0,0.5,0,0.487394958,0,0,0,0,0,0,0,0,0,-105,0.6725838264,0.5554645927,0.7173913043,0.5601173021,0.6534296029,0.5520395921,0.76,0.5510204082,0.5238095238,0.5099206349,0.3333333333,0.4782608696,0.5675675676,0.5267538644,0.5,0.487394958,0,0,0,0
US Open,2012/08/27,Hard,1st Round,Ramos A.,50,1.61,Ginepri R.,234,2.2,0,0.4444444444,0.5,0.4830564784,0.5095276221,0.1666666667,0.4666666667,0.4427860697,0.5086419753,0.3,0.5406976744,0.4494845361,0.5241208296,0,0.5555555556,0.375,0.5403508772,0.4230769231,0.4285714286,0.4786184211,0.5105263158,0,0.5,0.4390243902,0.48,0.3,0.3636363636,0.4494845361,0.4964539007,0,0.5,0.375,0.4594594595,0,0,0,0,0,0,0,0,-184,-0.05555555556,-0.02647114369,-0.3,-0.06585590566,-0.2406976744,-0.07463629349,-0.5555555556,-0.1653508772,-0.005494505495,-0.03190789474,-0.5,-0.04097560976,-0.06363636364,-0.04696936463,-0.5,-0.08445945946,0,0,0,0
US Open,2012/08/27,Hard,1st Round,Andreev I.,100,3,Mathieu P.H.,128,1.36,1,0.5125348189,0.5288461538,0.5048087198,0.5122384274,0.5614035088,0.6226415094,0.5230898405,0.5,0.4834437086,0.5100671141,0.4975284231,0.5018736617,0.5185185185,0.5263157895,0.5246548323,0.4927835052,0.4666666667,0.45,0.4922077922,0.4911347518,0.3333333333,0.6666666667,0.53125,0.5151515152,0.4166666667,0.2857142857,0.4941520468,0.4450549451,0,0,0.6052631579,0.4761904762,0.5,0.5,0.5368421053,0.4631578947,0.5,0.5,0.5368421053,0.4631578947,-28,-0.0163113349,-0.007429707582,-0.06123800066,0.02308984047,-0.02662340548,-0.004345238536,-0.007797270955,0.03187132719,0.01666666667,0.001073040435,-0.3333333333,0.01609848485,0.130952381,0.04909710173,0,0.1290726817,0,0.07368421053,0,0.07368421053
